phrase_number	task_number	task_name	description_id	phrase_kind	nth_phrase_in_paragraph	phrase	tag_procedure	tag_metaphor	tag_clarification	tag_example	tag_array	tag_validation	tag_loop	tag_start_stop	tag_conditional	tag_logic	tag_framing	tag_spatial_relation	tag_physical_interaction	tag_contact_transform	tag_affine_transform	tag_visual_graphical_transform	tag_object_detection
549	95	4290ef0e.json	f5f97834-041e-4dfa-a45c-dc226e785d3b	grid_size	1	match the biggest square/corner.																	
550	95	4290ef0e.json	f5f97834-041e-4dfa-a45c-dc226e785d3b	grid_size	2	If you only see two corners, the output grid will always be a square for this.																	
551	95	4290ef0e.json	f5f97834-041e-4dfa-a45c-dc226e785d3b	output	1	copy the background color and place all of the shapes in order of size within each other.																	
552	95	4290ef0e.json	f5f97834-041e-4dfa-a45c-dc226e785d3b	output	2	Square will be in the center, box around that, then corners until all shapes fit exactly in the size of the grid.																	
553	95	4290ef0e.json	f5f97834-041e-4dfa-a45c-dc226e785d3b	output	3	Keep all shapes their original color.																	
554	96	42a50994.json	8a589367-f5c9-4c94-b5fb-8ad5e1931c57	input	1	a grid with colored pixels scattered.																	
555	96	42a50994.json	8a589367-f5c9-4c94-b5fb-8ad5e1931c57	input	2	Some of the pixels are touching other pixels {on sides/or corners} while some are singletons, not touching any pixels																	
556	96	42a50994.json	8a589367-f5c9-4c94-b5fb-8ad5e1931c57	grid_size	1	The output grid size does not change.																	
557	96	42a50994.json	8a589367-f5c9-4c94-b5fb-8ad5e1931c57	grid_size	2	It is the same as the input																	
558	96	42a50994.json	8a589367-f5c9-4c94-b5fb-8ad5e1931c57	output	1	copy the input grid, identify which pixels are connected or touching any other and change background colors of single pixels to the background color or black.																	
559	96	42a50994.json	8a589367-f5c9-4c94-b5fb-8ad5e1931c57	output	2	Done																	
560	96	42a50994.json	906cd507-4e53-4791-afd2-58e7460f1652	input	1	grids of colored pixels scattered.																	
561	96	42a50994.json	906cd507-4e53-4791-afd2-58e7460f1652	input	2	Some of the pixels are connected.																	
562	96	42a50994.json	906cd507-4e53-4791-afd2-58e7460f1652	input	3	some are alone.																	
563	96	42a50994.json	906cd507-4e53-4791-afd2-58e7460f1652	grid_size	1	same as the input																	
564	96	42a50994.json	906cd507-4e53-4791-afd2-58e7460f1652	output	1	remove all the single pixels																	
565	96	42a50994.json	a7cae281-be4b-4f96-b057-31d95153313a	input	1	s a grid with few colored patterns																	
566	96	42a50994.json	a7cae281-be4b-4f96-b057-31d95153313a	grid_size	1	is the same as the input grid size																	
567	96	42a50994.json	a7cae281-be4b-4f96-b057-31d95153313a	output	1	find the single colored dots that  have not connect with others.																	
568	96	42a50994.json	a7cae281-be4b-4f96-b057-31d95153313a	output	2	you have to remove the dots that is not  connected with others and leave it as black.																	
569	96	42a50994.json	c91217dd-5adf-4651-93bf-59669477dd53	input	1	A grid with colored pixels scattered.																	
570	96	42a50994.json	c91217dd-5adf-4651-93bf-59669477dd53	input	2	Some of the pixels are touching other pixels (sides and/or corners) and some are singletons, not touching any other pixels.																	
571	96	42a50994.json	c91217dd-5adf-4651-93bf-59669477dd53	grid_size	1	The output is the same size as the input.																	
572	96	42a50994.json	c91217dd-5adf-4651-93bf-59669477dd53	output	1	copy the input grid.																	
573	96	42a50994.json	c91217dd-5adf-4651-93bf-59669477dd53	output	2	Identify which pixels are connected or touching another pixel and which are singletons not touching any other.																	
574	96	42a50994.json	c91217dd-5adf-4651-93bf-59669477dd53	output	3	Change the color of each singleton pixel to the color of the background.																	
575	96	42a50994.json	c91217dd-5adf-4651-93bf-59669477dd53	output	4	Done.								1									
576	97	4347f46a.json	0f49392a-d7e1-4c09-86de-9bca46ec7d86	input	1	different colored squares	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
577	97	4347f46a.json	0f49392a-d7e1-4c09-86de-9bca46ec7d86	grid_size	1	same size	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
578	97	4347f46a.json	0f49392a-d7e1-4c09-86de-9bca46ec7d86	output	1	make black squares in the square	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1
579	97	4347f46a.json	20048968-3571-4666-9d85-e1951462e88a	input	1	colored rectangular shapes on a black background	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
580	97	4347f46a.json	20048968-3571-4666-9d85-e1951462e88a	grid_size	1	is the same as the input grid size	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
581	97	4347f46a.json	20048968-3571-4666-9d85-e1951462e88a	output	1	replace all colored blocks inside the rectangular shapes with black so there is only a colored outline of the shapes	1	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1	1
582	97	4347f46a.json	d97637a9-2ad3-4401-ac78-9f259ca298da	input	1	different color squares with a black background	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
583	97	4347f46a.json	d97637a9-2ad3-4401-ac78-9f259ca298da	grid_size	1	stay the same	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
584	97	4347f46a.json	d97637a9-2ad3-4401-ac78-9f259ca298da	output	1	remove the center of the blocks with black and have a single block wide line for each square.	1	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1	1
585	99	445eab21.json	b5f9d53c-68b0-4541-8ee9-266c4f0bb6d4	input	1	A grid with 2 square patterns																	
586	99	445eab21.json	b5f9d53c-68b0-4541-8ee9-266c4f0bb6d4	grid_size	1	is 2x2																	
587	99	445eab21.json	b5f9d53c-68b0-4541-8ee9-266c4f0bb6d4	output	1	fill the entire 2x2 grid with the same color of the biggest square pattern that is in the original.																	
588	101	44d8ac46.json	d46adbf8-218a-40f1-83c7-c1ed74486e82	input	1	gray objects with the black area inside.																	
589	101	44d8ac46.json	d46adbf8-218a-40f1-83c7-c1ed74486e82	grid_size	1	should be the same as the input																	
590	101	44d8ac46.json	d46adbf8-218a-40f1-83c7-c1ed74486e82	output	1	fill the black area within the gray with red if it is a square; otherwise, leave it alone.																	
591	102	44f52bb0.json	c8a40bf6-9057-4f54-ad9a-71980c14792d	input	1	3x3 grid																	
592	102	44f52bb0.json	c8a40bf6-9057-4f54-ad9a-71980c14792d	grid_size	1	1x1 grid																	
593	102	44f52bb0.json	c8a40bf6-9057-4f54-ad9a-71980c14792d	output	1	if input has 3 or 4 red tiles output is orange.																	
594	102	44f52bb0.json	c8a40bf6-9057-4f54-ad9a-71980c14792d	output	2	if in put has 2, 5, or 6 red tiles output is blue.																	
595	103	4522001f.json	106fe4f1-7acf-4e1b-9ab3-dc4fe1c84437	input	1	a 3x3 grid with a 2x2 green square in one corner with a red square																	
596	103	4522001f.json	106fe4f1-7acf-4e1b-9ab3-dc4fe1c84437	grid_size	1	is 9x9																	
597	103	4522001f.json	106fe4f1-7acf-4e1b-9ab3-dc4fe1c84437	output	1	make grid 9x9.																	
598	103	4522001f.json	106fe4f1-7acf-4e1b-9ab3-dc4fe1c84437	output	2	Note the diagonal that the red square is in in the input.																	
599	103	4522001f.json	106fe4f1-7acf-4e1b-9ab3-dc4fe1c84437	output	3	The green square in the diagonal will indicate which corner in the output you should put a 4x4 green square in the output.																	
600	103	4522001f.json	106fe4f1-7acf-4e1b-9ab3-dc4fe1c84437	output	4	The red square indicates which corner another 4x4 green square will touch it your new square in the output grid.																	
601	103	4522001f.json	106fe4f1-7acf-4e1b-9ab3-dc4fe1c84437	output	5	So you will have two green 4x4 squares touching each other  corner to corner.																	
602	104	4612dd53.json	1df2a879-2c08-4849-9d85-f9a619680525	input	1	A pattern with missing color in some squares																	
603	104	4612dd53.json	1df2a879-2c08-4849-9d85-f9a619680525	grid_size	1	Copy the grid size																	
604	104	4612dd53.json	1df2a879-2c08-4849-9d85-f9a619680525	output	1	Fill in the black squares with red																	
605	105	46442a0e.json	819f81d7-b182-4ada-8a9e-ae483da69309	input	1	You will see a quadrant with a lot of colored pixels.																	
606	105	46442a0e.json	819f81d7-b182-4ada-8a9e-ae483da69309	grid_size	1	is the quadruple of its original size.																	
607	105	46442a0e.json	819f81d7-b182-4ada-8a9e-ae483da69309	grid_size	2	If the quadrant is composed of 4x4 pixels, then its size will be 8x8.																	
608	105	46442a0e.json	819f81d7-b182-4ada-8a9e-ae483da69309	grid_size	3	If it is composed of 2x2 pixels, then its size will be 4x4 pixels...																	
609	105	46442a0e.json	819f81d7-b182-4ada-8a9e-ae483da69309	output	1	You have to follow the same pattern, but rotate it 180 degrees clockwise, and copy the result throughout the quadrant until you have final it.																	
610	105	46442a0e.json	819f81d7-b182-4ada-8a9e-ae483da69309	output	2	Every time you copy the result, you have to keep turn it.																	
611	108	47c1f68c.json	ecafcbae-0d35-49d5-b2c3-14704634d04f	input	1	A colored cross that divides the grid into 4 smaller grids.																	
612	108	47c1f68c.json	ecafcbae-0d35-49d5-b2c3-14704634d04f	input	2	In the top left smaller grid you should see a shape.																	
613	108	47c1f68c.json	ecafcbae-0d35-49d5-b2c3-14704634d04f	grid_size	1	subtract 1 from each side.																	
614	108	47c1f68c.json	ecafcbae-0d35-49d5-b2c3-14704634d04f	grid_size	2	4x4 becomes 3x3																	
615	108	47c1f68c.json	ecafcbae-0d35-49d5-b2c3-14704634d04f	output	1	Think of the new grid like the old grid with the divider removed.																	
616	108	47c1f68c.json	ecafcbae-0d35-49d5-b2c3-14704634d04f	output	2	recreate the shape from the smaller top left grid of the input in the same color as the divider from the input.																	
617	108	47c1f68c.json	ecafcbae-0d35-49d5-b2c3-14704634d04f	output	3	Mirror the shape in each of the remaining three quadrants along the x and y axis.																	
618	108	47c1f68c.json	ecafcbae-0d35-49d5-b2c3-14704634d04f	output	4	for a total of 4 shapes in the same color.																	
619	108	47c1f68c.json	ecafcbae-0d35-49d5-b2c3-14704634d04f	output	5	you are done.																	
620	110	48d8fb45.json	759ae5c8-e3d2-4a59-ae6e-06545f22dd3b	input	1	a 10x10 grid with different areas colored.																	
621	110	48d8fb45.json	759ae5c8-e3d2-4a59-ae6e-06545f22dd3b	input	2	One of those areas includes a grey square.																	
622	110	48d8fb45.json	759ae5c8-e3d2-4a59-ae6e-06545f22dd3b	grid_size	1	is 3x3																	
623	110	48d8fb45.json	759ae5c8-e3d2-4a59-ae6e-06545f22dd3b	output	1	repeat the colored area that includes a grey square, but do not include the gray square.																	
624	110	48d8fb45.json	9f8aab0b-6dc0-4b62-b504-e2d1ca03a6db	input	1	a same grid with different areas colored.																	
625	110	48d8fb45.json	9f8aab0b-6dc0-4b62-b504-e2d1ca03a6db	input	2	One of those areas includes a grey square.																	
626	110	48d8fb45.json	9f8aab0b-6dc0-4b62-b504-e2d1ca03a6db	grid_size	1	is 3x3 grid.																	
627	110	48d8fb45.json	9f8aab0b-6dc0-4b62-b504-e2d1ca03a6db	output	1	 repeat the colored area that includes a grey square, but don't include the grey square.																	
628	111	4938f0c2.json	fe8bea1c-d255-433e-8e7f-1c151b3b6a98	input	1	a design pattern																	
629	111	4938f0c2.json	fe8bea1c-d255-433e-8e7f-1c151b3b6a98	grid_size	1	is similar																	
630	111	4938f0c2.json	fe8bea1c-d255-433e-8e7f-1c151b3b6a98	output	1	correlate the design until you have a pattern on all 4 corners of the cube																	
631	112	496994bd.json	c734966d-485a-48d1-bd40-c39861f27f65	input	1	a black shape with two colored lines on one end	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1
632	112	496994bd.json	c734966d-485a-48d1-bd40-c39861f27f65	grid_size	1	is the same as the input grid	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
633	112	496994bd.json	c734966d-485a-48d1-bd40-c39861f27f65	output	1	copy the input grid and then mirror the colored lines on the other end of the grid.	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
634	112	496994bd.json	f15dd95d-1f40-499a-a955-273cdf175ae1	input	1	a pattern of two colors on the top of the grid.	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1
635	112	496994bd.json	f15dd95d-1f40-499a-a955-273cdf175ae1	grid_size	1	is the same as the input grid.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
636	112	496994bd.json	f15dd95d-1f40-499a-a955-273cdf175ae1	output	1	mirror the top pattern below.	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
637	113	49d1d64f.json	7089490b-b2c6-43dc-9451-c6888113b661	input	1	the grid size.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
638	113	49d1d64f.json	7089490b-b2c6-43dc-9451-c6888113b661	input	2	The input grid size is the center size for output grid.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
639	113	49d1d64f.json	7089490b-b2c6-43dc-9451-c6888113b661	grid_size	1	should be input size with one more grid is 3x3 change into 5x5 , 2x2 change into 4x4 like 2x3 change into 4x5	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	0	0
640	113	49d1d64f.json	7089490b-b2c6-43dc-9451-c6888113b661	output	1	make input pattern as center for output and colors should be same.	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0
641	113	49d1d64f.json	7089490b-b2c6-43dc-9451-c6888113b661	output	2	The adjacent colors are also same .	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0
642	113	49d1d64f.json	7089490b-b2c6-43dc-9451-c6888113b661	output	3	all four corner colors should be black	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
643	114	4be741c5.json	302487a6-47c2-466a-a162-6ffacb7d4197	input	1	areas of 3 or 4 colors.																	
644	114	4be741c5.json	302487a6-47c2-466a-a162-6ffacb7d4197	grid_size	1	correspond with the vertical or horizontal orientation and the number of colors.																	
645	114	4be741c5.json	302487a6-47c2-466a-a162-6ffacb7d4197	grid_size	2	For example, if there are 3 colors and they are separated horizontally, then the output would be a horizonal bar with 3 squares.																	
646	114	4be741c5.json	302487a6-47c2-466a-a162-6ffacb7d4197	output	1	Take the first color, vertically or horizontally, then fill that color in the corresponding square in the output.																	
647	114	4be741c5.json	302487a6-47c2-466a-a162-6ffacb7d4197	output	2	Then the second and third.																	
648	115	4c4377d9.json	0ae00ce0-9e25-4190-9deb-88d306cba7ae	input	1	grid of 3x4 with 2 colors.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
649	115	4c4377d9.json	0ae00ce0-9e25-4190-9deb-88d306cba7ae	grid_size	1	changes to 4x6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
650	115	4c4377d9.json	0ae00ce0-9e25-4190-9deb-88d306cba7ae	output	1	copy the pattern as you see it on the bottom half of the grid into 3x4.	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1
651	115	4c4377d9.json	0ae00ce0-9e25-4190-9deb-88d306cba7ae	output	2	Once done, flip the pattern up to the top half of the 3x4 grid.	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1
652	116	4c5c2cf0.json	9d9f0a6e-57a1-492a-a893-f38a1f8c1fd7	input	1	a cube shaped x with a separate color shape extending diagonally from one corner.																	
653	116	4c5c2cf0.json	9d9f0a6e-57a1-492a-a893-f38a1f8c1fd7	grid_size	1	is the same grid as the input.																	
654	116	4c5c2cf0.json	9d9f0a6e-57a1-492a-a893-f38a1f8c1fd7	output	1	add shapes to the remaining 3 corners of the cube shaped x.																	
655	116	4c5c2cf0.json	9d9f0a6e-57a1-492a-a893-f38a1f8c1fd7	output	2	Mirror the separate shape and add it diagonally to adjacent corners of the cube shaped x.																	
